id,emp_min,pas_min,st_first_id,st_second_id
49399,29,29,132,190
49400,28,30,132,261
49401,26,26,132,249
49402,29,29,132,248
49403,27,27,132,247
49404,30,30,132,246
49405,33,33,132,245
49406,31,31,132,341
49407,34,34,132,342
49408,37,37,132,343
49409,40,40,132,344
49410,41,41,132,345
49411,38,38,132,346
49412,36,36,132,347
49413,33,33,132,348
49414,31,31,132,349
49415,28,28,132,350
49416,25,25,132,351
49417,22,22,132,191
49418,20,20,132,364
49419,16,16,132,365
49420,12,12,132,353
49421,9,9,132,354
49422,6,6,132,355
49423,4,4,132,356
49424,8,8,132,357
49425,12,12,132,358
49426,15,15,132,359
49427,18,18,132,360
49428,21,21,132,361
49429,24,25,132,362
49430,26,27,132,363
49431,44,44,132,194
49432,46,46,132,195
49433,43,43,132,196
49434,48,48,132,197
49435,49,49,132,198
49436,51,51,132,199
49437,54,54,132,200
49438,25,25,132,206
49439,23,23,132,207
49440,21,21,132,208
49441,18,18,132,209
49442,15,15,132,210
49443,12,12,132,211
49444,10,10,132,212
49445,9,9,132,213
49446,11,21,132,214
49447,13,13,132,215
49448,15,15,132,216
49449,17,17,132,217
49450,18,18,132,218
49451,20,20,132,219
49452,22,22,132,220
49453,25,25,132,221
49454,30,30,132,222
49455,33,33,132,452
49456,34,34,132,224
49457,34,34,132,225
49458,36,36,132,226
49459,37,37,132,227
49460,39,39,132,228
49461,43,43,132,229
49462,45,45,132,230
49463,42,48,132,231
49464,38,52,132,201
49465,35,50,132,202
49466,33,33,132,203
49467,30,30,132,204
49468,28,28,132,205
49469,10,10,132,335
49470,12,12,132,334
49471,15,15,132,333
49472,19,19,132,332
49473,16,16,132,265
49474,19,19,132,264
49475,22,22,132,263
49476,24,24,132,262
49477,69,81,132,270
49478,64,76,132,271
49479,62,74,132,272
49480,59,71,132,273
49481,56,68,132,274
49482,54,66,132,275
49483,50,62,132,276
49484,48,48,132,277
49485,45,56,132,278
49486,43,54,132,279
49487,39,50,132,280
49488,33,33,132,282
49489,31,31,132,284
49490,29,29,132,285
49491,24,24,132,286
49492,27,27,132,287
49493,30,30,132,288
49494,36,36,132,289
49495,39,39,132,290
49496,42,42,132,291
49497,44,44,132,292
49498,47,47,132,293
49499,50,50,132,294
49500,53,53,132,295
49501,58,58,132,296
49502,66,66,132,297
49503,62,62,132,298
49504,59,59,132,299
49505,54,54,132,300
49506,50,50,132,301
49507,48,48,132,302
49508,45,45,132,331
49509,42,42,132,303
49510,38,38,132,304
49511,35,35,132,305
49512,38,38,132,306
49513,35,41,132,307
49514,32,40,132,308
49515,29,37,132,309
49516,29,31,132,366
49517,27,27,132,310
49518,22,22,132,311
49519,16,16,132,312
49520,13,13,132,313
49521,10,10,132,314
49522,7,7,132,315
49523,5,5,132,316
49524,8,8,132,352
49525,12,12,132,318
49526,14,14,132,319
49527,17,17,132,320
49528,19,19,132,339
49529,21,21,132,321
49530,26,26,132,322
49531,29,29,132,323
49532,33,33,132,324
49533,36,36,132,325
49534,40,40,132,326
49535,43,43,132,327
49536,46,46,132,328
49537,49,49,132,329
49538,54,54,132,330
49539,80,95,132,367
49540,70,86,132,369
49541,66,82,132,370
49542,63,79,132,371
49543,61,76,132,372
49544,58,73,132,373
49545,52,68,132,374
49546,50,65,132,375
49547,47,47,132,376
49548,47,60,132,377
49549,44,57,132,378
49550,41,54,132,379
49551,38,50,132,380
49552,32,32,132,381
49553,23,23,132,384
49554,21,27,132,385
49555,18,24,132,386
49556,15,15,132,387
49557,18,18,132,388
49558,16,16,132,389
49559,13,13,132,390
49560,10,10,132,391
49561,13,13,132,392
49562,16,16,132,393
49563,20,20,132,394
49564,23,23,132,395
49565,26,26,132,396
49566,29,29,132,397
49567,31,31,132,398
49568,34,34,132,399
49569,37,37,132,400
49570,40,40,132,401
49571,43,43,132,402
49572,45,45,132,403
49573,48,48,132,404
49574,50,50,132,405
49575,53,53,132,406
49576,55,55,132,407
49577,41,41,132,413
49578,36,36,132,414
49579,33,33,132,415
49580,30,30,132,416
49581,27,27,132,417
49582,23,23,132,418
49583,20,20,132,419
49584,17,17,132,420
49585,14,14,132,421
49586,11,11,132,422
49587,16,16,132,423
49588,18,18,132,424
49589,22,22,132,425
49590,28,28,132,426
49591,31,31,132,427
49592,29,29,132,428
49593,33,33,132,451
49594,32,32,132,430
49595,35,35,132,431
49596,38,38,132,432
49597,41,42,132,433
49598,40,40,132,434
49599,43,43,132,435
49600,46,46,132,436
49601,49,49,132,437
49602,52,52,132,438
49603,56,56,132,439
49604,59,59,132,440
49605,63,63,132,441
49606,68,68,132,442
49607,70,70,132,443
49608,73,73,132,444
49609,76,76,132,445
49610,79,79,132,446
49611,82,82,132,447
49612,3,3,133,134
49613,5,5,133,135
49614,9,9,133,136
49615,12,12,133,137
49616,14,14,133,138
49617,34,34,133,139
49618,30,30,133,140
49619,27,27,133,141
49620,24,24,133,142
49621,21,21,133,143
49622,18,18,133,144
49623,15,15,133,145
49624,18,18,133,146
49625,37,37,133,147
49626,35,35,133,148
49627,38,45,133,241
49628,41,46,133,242
49629,43,44,133,243
49630,43,43,133,253
49631,46,46,133,254
49632,49,49,133,255
49633,51,51,133,256
49634,53,53,133,257
49635,55,55,133,258
49636,57,57,133,259
49637,61,61,133,408
49638,64,64,133,409
49639,47,47,133,149
49640,44,44,133,150
49641,41,41,133,151
49642,38,38,133,152
49643,35,35,133,153
49644,32,32,133,154
49645,30,30,133,155
49646,28,28,133,156
49647,26,26,133,157
49648,23,23,133,158
49649,22,22,133,159
49650,24,24,133,160
49651,23,27,133,161
49652,21,21,133,162
49653,24,32,133,163
49654,28,36,133,164
49655,30,38,133,165
49656,29,40,133,166
49657,27,27,133,167
49658,29,44,133,168
49659,32,47,133,169
49660,34,49,133,170
49661,37,52,133,171
49662,39,54,133,172
49663,42,57,133,173
49664,50,50,133,412
49665,47,47,133,411
49666,44,44,133,410
49667,42,42,133,250
49668,40,40,133,251
49669,38,38,133,252
49670,36,36,133,234
49671,33,33,133,233
49672,31,31,133,232
49673,28,28,133,174
49674,25,25,133,175
49675,23,23,133,176
49676,21,21,133,177
49677,18,18,133,178
49678,15,15,133,179
49679,13,13,133,180
49680,15,15,133,181
49681,16,17,133,182
49682,12,12,133,183
49683,15,24,133,184
49684,17,26,133,185
49685,21,30,133,186
49686,22,31,133,187
49687,25,34,133,188
49688,28,37,133,189
49689,31,40,133,190
49690,31,31,133,261
49691,29,29,133,249
49692,32,32,133,248
49693,30,30,133,247
49694,33,33,133,246
49695,36,36,133,245
49696,34,34,133,341
49697,37,37,133,342
49698,40,40,133,343
49699,43,43,133,344
49700,44,44,133,345
49701,41,41,133,346
49702,39,39,133,347
49703,36,36,133,348
49704,34,34,133,349
49705,31,31,133,350
49706,28,28,133,351
49707,25,25,133,191
49708,22,22,133,364
49709,19,19,133,365
49710,15,15,133,353
49711,12,12,133,354
49712,9,9,133,355
49713,6,6,133,356
49714,11,11,133,357
49715,15,15,133,358
49716,18,18,133,359
49717,21,21,133,360
49718,24,24,133,361
49719,27,27,133,362
49720,29,30,133,363
49721,47,50,133,194
49722,49,53,133,195
49723,46,46,133,196
49724,51,61,133,197
49725,52,63,133,198
49726,54,65,133,199
49727,56,67,133,200
49728,28,41,133,206
49729,26,40,133,207
49730,24,37,133,208
49731,20,34,133,209
49732,18,32,133,210
49733,15,28,133,211
49734,13,26,133,212
49735,12,12,133,213
49736,14,24,133,214
49737,16,26,133,215
49738,18,27,133,216
49739,19,29,133,217
49740,21,31,133,218
49741,23,33,133,219
49742,25,35,133,220
49743,28,37,133,221
49744,33,43,133,222
49745,35,41,133,452
49746,37,39,133,224
49747,37,37,133,225
49748,39,39,133,226
49749,40,40,133,227
49750,42,42,133,228
49751,46,46,133,229
49752,48,48,133,230
49753,44,51,133,231
49754,41,55,133,201
49755,38,53,133,202
49756,36,36,133,203
49757,33,47,133,204
49758,31,44,133,205
49759,13,13,133,335
49760,15,23,133,334
49761,18,20,133,333
49762,16,16,133,332
49763,13,13,133,265
49764,16,16,133,264
49765,19,19,133,263
49766,21,21,133,262
49767,72,84,133,270
49768,67,79,133,271
49769,65,77,133,272
49770,62,74,133,273
49771,59,71,133,274
49772,57,69,133,275
49773,53,65,133,276
49774,51,51,133,277
49775,48,59,133,278
49776,46,57,133,279
49777,42,53,133,280
49778,36,36,133,282
49779,34,34,133,284
49780,32,32,133,285
49781,27,27,133,286
49782,30,30,133,287
49783,33,33,133,288
49784,39,39,133,289
49785,42,42,133,290
49786,45,45,133,291
49787,47,47,133,292
49788,50,50,133,293
49789,53,53,133,294
49790,56,56,133,295
49791,61,61,133,296
49792,69,69,133,297
49793,65,65,133,298
49794,62,62,133,299
49795,57,57,133,300
49796,53,53,133,301
49797,51,51,133,302
49798,48,48,133,331
49799,45,45,133,303
49800,41,41,133,304
49801,38,38,133,305
49802,41,41,133,306
49803,38,44,133,307
49804,35,43,133,308
49805,32,32,133,309
49806,31,34,133,366
49807,29,29,133,310
49808,24,24,133,311
49809,18,18,133,312
49810,15,15,133,313
49811,12,12,133,314
49812,10,10,133,315
49813,7,7,133,316
49814,11,11,133,352
49815,14,14,133,318
49816,17,17,133,319
49817,19,19,133,320
49818,22,22,133,339
49819,24,24,133,321
49820,28,28,133,322
49821,32,32,133,323
49822,35,35,133,324
49823,38,38,133,325
49824,42,42,133,326
49825,46,46,133,327
49826,49,49,133,328
49827,52,52,133,329
49828,57,57,133,330
49829,83,92,133,367
49830,73,83,133,369
49831,69,79,133,370
49832,66,76,133,371
49833,64,73,133,372
49834,61,70,133,373
49835,55,65,133,374
49836,53,62,133,375
49837,50,50,133,376
49838,50,57,133,377
49839,47,54,133,378
49840,44,51,133,379
49841,41,47,133,380
49842,35,35,133,381
49843,26,26,133,384
49844,24,24,133,385
49845,21,21,133,386
49846,18,18,133,387
49847,15,15,133,388
49848,13,13,133,389
49849,10,10,133,390
49850,7,7,133,391
49851,10,10,133,392
49852,13,13,133,393
49853,17,17,133,394
49854,20,20,133,395
49855,23,23,133,396
49856,26,26,133,397
49857,28,28,133,398
49858,31,31,133,399
49859,34,34,133,400
49860,37,37,133,401
49861,40,40,133,402
49862,42,42,133,403
49863,45,45,133,404
49864,47,47,133,405
49865,50,50,133,406
49866,52,52,133,407
49867,44,44,133,413
49868,39,39,133,414
49869,36,36,133,415
49870,33,33,133,416
49871,30,30,133,417
49872,26,26,133,418
49873,23,23,133,419
49874,20,20,133,420
49875,17,17,133,421
49876,14,14,133,422
49877,19,19,133,423
49878,20,20,133,424
49879,24,24,133,425
49880,30,30,133,426
49881,33,33,133,427
49882,32,32,133,428
49883,36,41,133,451
49884,35,35,133,430
49885,38,45,133,431
49886,41,48,133,432
49887,44,45,133,433
49888,43,43,133,434
49889,46,46,133,435
49890,49,49,133,436
49891,52,52,133,437
49892,55,55,133,438
49893,59,59,133,439
49894,62,62,133,440
49895,66,66,133,441
49896,71,71,133,442
49897,73,73,133,443
49898,76,76,133,444
49899,79,79,133,445
49900,82,82,133,446
49901,85,85,133,447
49902,2,2,134,135
49903,6,6,134,136
49904,9,9,134,137
49905,11,11,134,138
49906,33,37,134,139
49907,29,33,134,140
49908,27,31,134,141
49909,23,27,134,142
49910,20,20,134,143
49911,21,21,134,144
49912,18,18,134,145
49913,21,21,134,146
49914,40,40,134,147
49915,38,38,134,148
49916,41,48,134,241
49917,45,50,134,242
49918,47,48,134,243
49919,46,46,134,253
49920,49,49,134,254
49921,52,52,134,255
49922,55,55,134,256
49923,57,57,134,257
49924,58,58,134,258
49925,60,60,134,259
49926,64,64,134,408
49927,68,68,134,409
49928,50,50,134,149
49929,47,47,134,150
49930,44,44,134,151
49931,41,41,134,152
49932,38,38,134,153
49933,35,35,134,154
49934,33,33,134,155
49935,31,31,134,156
49936,29,29,134,157
49937,27,27,134,158
49938,25,25,134,159
49939,27,27,134,160
49940,26,30,134,161
49941,24,24,134,162
49942,27,35,134,163
49943,31,39,134,164
49944,34,41,134,165
49945,32,43,134,166
49946,30,30,134,167
49947,32,47,134,168
49948,36,51,134,169
49949,38,52,134,170
49950,40,55,134,171
49951,42,57,134,172
49952,45,60,134,173
49953,54,54,134,412
49954,50,50,134,411
49955,47,47,134,410
49956,45,45,134,250
49957,43,43,134,251
49958,41,41,134,252
49959,39,39,134,234
49960,36,36,134,233
49961,34,34,134,232
49962,31,31,134,174
49963,28,28,134,175
49964,26,26,134,176
49965,24,24,134,177
49966,21,21,134,178
49967,18,18,134,179
49968,16,16,134,180
49969,18,18,134,181
49970,19,20,134,182
49971,15,15,134,183
49972,18,27,134,184
49973,21,30,134,185
49974,24,33,134,186
49975,26,35,134,187
49976,29,38,134,188
49977,32,41,134,189
49978,35,44,134,190
49979,34,34,134,261
49980,32,32,134,249
49981,35,36,134,248
49982,33,33,134,247
49983,37,37,134,246
49984,39,39,134,245
49985,37,37,134,341
49986,40,40,134,342
49987,43,43,134,343
49988,46,46,134,344
49989,48,48,134,345
49990,44,44,134,346
49991,42,42,134,347
49992,39,39,134,348
49993,37,37,134,349
49994,34,34,134,350
49995,31,31,134,351
49996,28,28,134,191
49997,26,26,134,364
49998,22,22,134,365
49999,18,18,134,353
50000,15,15,134,354
50001,12,12,134,355
50002,10,10,134,356
50003,14,14,134,357
50004,19,19,134,358
50005,21,21,134,359
50006,24,24,134,360
50007,27,27,134,361
50008,30,30,134,362
50009,32,33,134,363
50010,50,53,134,194
50011,52,56,134,195
50012,49,49,134,196
50013,54,64,134,197
50014,55,66,134,198
50015,57,68,134,199
50016,60,70,134,200
50017,31,45,134,206
50018,29,43,134,207
50019,27,41,134,208
50020,24,37,134,209
50021,22,35,134,210
50022,18,32,134,211
50023,16,30,134,212
50024,15,15,134,213
50025,17,27,134,214
50026,19,29,134,215
50027,21,31,134,216
50028,23,32,134,217
50029,24,34,134,218
50030,26,36,134,219
50031,29,38,134,220
50032,31,40,134,221
50033,36,46,134,222
50034,39,44,134,452
50035,40,42,134,224
50036,40,40,134,225
50037,42,42,134,226
50038,43,43,134,227
50039,45,45,134,228
50040,49,49,134,229
50041,51,51,134,230
50042,48,54,134,231
50043,44,58,134,201
50044,41,56,134,202
50045,39,39,134,203
50046,37,50,134,204
50047,34,47,134,205
50048,16,16,134,335
50049,18,20,134,334
50050,17,17,134,333
50051,13,13,134,332
50052,10,10,134,265
50053,13,13,134,264
50054,15,15,134,263
50055,18,18,134,262
50056,75,87,134,270
50057,70,82,134,271
50058,68,80,134,272
50059,65,77,134,273
50060,62,74,134,274
50061,60,72,134,275
50062,56,68,134,276
50063,54,54,134,277
50064,51,62,134,278
50065,49,60,134,279
50066,45,56,134,280
50067,39,39,134,282
50068,37,37,134,284
50069,35,35,134,285
50070,30,30,134,286
50071,33,33,134,287
50072,36,36,134,288
50073,42,42,134,289
50074,45,45,134,290
50075,48,48,134,291
50076,50,50,134,292
50077,53,53,134,293
50078,56,56,134,294
50079,59,59,134,295
50080,64,64,134,296
50081,72,72,134,297
50082,68,68,134,298
50083,65,65,134,299
50084,60,60,134,300
50085,56,56,134,301
50086,54,54,134,302
50087,51,51,134,331
50088,48,48,134,303
50089,44,44,134,304
50090,41,41,134,305
50091,44,44,134,306
50092,41,47,134,307
50093,38,46,134,308
50094,35,35,134,309
50095,35,37,134,366
50096,33,33,134,310
50097,28,28,134,311
50098,22,22,134,312
50099,19,19,134,313
50100,16,16,134,314
50101,13,13,134,315
50102,11,11,134,316
50103,14,14,134,352
50104,18,18,134,318
50105,20,20,134,319
50106,23,23,134,320
50107,25,25,134,339
50108,27,27,134,321
50109,32,32,134,322
50110,35,35,134,323
50111,39,39,134,324
50112,42,42,134,325
50113,46,46,134,326
50114,49,49,134,327
50115,52,52,134,328
50116,55,55,134,329
50117,60,60,134,330
50118,86,89,134,367
50119,76,80,134,369
50120,72,76,134,370
50121,69,73,134,371
50122,67,70,134,372
50123,64,67,134,373
50124,58,62,134,374
50125,56,59,134,375
50126,53,53,134,376
50127,53,54,134,377
50128,50,51,134,378
50129,47,48,134,379
50130,44,44,134,380
50131,38,38,134,381
50132,24,24,134,384
50133,21,21,134,385
50134,18,18,134,386
50135,15,15,134,387
50136,12,12,134,388
50137,10,10,134,389
50138,7,7,134,390
50139,4,4,134,391
50140,7,7,134,392
50141,10,10,134,393
50142,14,14,134,394
50143,17,17,134,395
50144,20,20,134,396
50145,23,23,134,397
50146,25,25,134,398
50147,28,28,134,399
50148,31,31,134,400
50149,34,34,134,401
50150,37,37,134,402
50151,39,39,134,403
50152,42,42,134,404
50153,44,44,134,405
50154,47,47,134,406
50155,49,49,134,407
50156,44,44,134,413
50157,39,39,134,414
50158,36,36,134,415
50159,33,33,134,416
50160,30,30,134,417
50161,26,26,134,418
50162,23,23,134,419
50163,20,20,134,420
50164,17,17,134,421
50165,17,17,134,422
50166,22,22,134,423
50167,24,24,134,424
50168,28,28,134,425
50169,34,34,134,426
50170,37,37,134,427
50171,35,35,134,428
50172,39,44,134,451
50173,38,38,134,430
50174,41,48,134,431
50175,44,51,134,432
50176,47,48,134,433
50177,46,46,134,434
50178,49,49,134,435
50179,52,52,134,436
50180,55,55,134,437
50181,58,58,134,438
50182,62,62,134,439
50183,65,65,134,440
50184,69,69,134,441
50185,74,74,134,442
50186,76,76,134,443
50187,79,79,134,444
50188,82,82,134,445
50189,85,85,134,446
50190,88,88,134,447
50191,4,4,135,136
50192,6,6,135,137
50193,8,8,135,138
50194,30,30,135,139
50195,26,26,135,140
50196,24,24,135,141
50197,20,20,135,142
50198,18,18,135,143
50199,21,21,135,144
50200,21,21,135,145
50201,23,23,135,146
50202,43,43,135,147
50203,41,41,135,148
50204,44,51,135,241
50205,47,52,135,242
50206,49,50,135,243
50207,49,49,135,253
50208,52,52,135,254
50209,55,55,135,255
50210,57,57,135,256
50211,59,59,135,257
50212,61,61,135,258
50213,63,63,135,259
50214,66,66,135,408
50215,70,70,135,409
50216,53,53,135,149
50217,50,50,135,150
50218,47,47,135,151
50219,44,44,135,152
50220,41,41,135,153
50221,38,38,135,154
50222,36,36,135,155
50223,34,34,135,156
50224,32,32,135,157
50225,29,29,135,158
50226,27,27,135,159
50227,30,30,135,160
50228,29,32,135,161
50229,27,27,135,162
50230,30,38,135,163
50231,34,42,135,164
50232,36,44,135,165
50233,35,46,135,166
50234,33,33,135,167
50235,35,50,135,168
50236,38,53,135,169
50237,40,55,135,170
50238,43,58,135,171
50239,45,60,135,172
50240,47,62,135,173
50241,56,56,135,412
50242,53,53,135,411
50243,50,50,135,410
50244,48,48,135,250
50245,46,46,135,251
50246,44,44,135,252
50247,42,42,135,234
50248,39,39,135,233
50249,37,37,135,232
50250,34,34,135,174
50251,31,31,135,175
50252,29,29,135,176
50253,26,26,135,177
50254,24,24,135,178
50255,21,21,135,179
50256,19,19,135,180
50257,21,21,135,181
50258,22,23,135,182
50259,18,18,135,183
50260,20,29,135,184
50261,23,32,135,185
50262,27,35,135,186
50263,28,37,135,187
50264,31,40,135,188
50265,34,43,135,189
50266,37,46,135,190
50267,37,37,135,261
50268,35,35,135,249
50269,38,38,135,248
50270,36,36,135,247
50271,39,39,135,246
50272,42,42,135,245
50273,40,40,135,341
50274,43,43,135,342
50275,46,46,135,343
50276,49,49,135,344
50277,50,50,135,345
50278,47,47,135,346
